client_hash,transaction_hash,merchant_name,merchant_id,amount_cents,amount_cents,emitted_at,settled_at,deleted_at,status
c875090f7528b73ff577423b9e38da82,e7ce636a7b5e152927c40387072592b8,MAKERSHOP,6171799,16200,EUR,2017-09-22 09:43:05,2017-09-25 07:41:34,,1
a61b85075af47cd0138aed36224ce211,3202e9e69d30a741234f4f8faa5d0765,SONETEL.COM,62924139,2500,EUR,2017-03-27 07:51:44,2017-03-27 06:52:48,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,ca7a66c8aeb8d5862d5550ffb003cc2e,WEB PRINTING,12469341011,4056,EUR,2017-03-27 07:51:44,2017-03-27 06:52:50,,1
eb88281d1fd6a222f1980f69f0e093a3,8baf0543b56c6b95c7eec0e2eed58e0d,SAS LE JUSTE,08782927,33000,EUR,2017-07-11 20:30:10,2017-07-12 03:39:31,,1
c875090f7528b73ff577423b9e38da82,0976c55d96b2ec1e55d44770128a91b6,PARIS EXPO SERVI,3686743,5580,EUR,2017-09-14 09:24:50,2017-09-15 10:30:11,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,cc1e98de681de4bb69f819b58e5681eb,GDF SUEZ         93 ST,3714816,3809,EUR,2017-03-15 11:51:44,2017-03-15 11:52:27,,1
a61b85075af47cd0138aed36224ce211,895087d8ca80afca99e9bea0d0c8d3a4,FREE,14534771015,4770,EUR,2017-03-13 14:04:46,2017-03-13 14:05:46,,1
a61b85075af47cd0138aed36224ce211,f865d0233bb22095478b808b8c8cd9b9,PAYPAL,4513668,50000,EUR,2017-04-10 11:50:19,2017-04-10 10:51:26,,1
d0795b20369d0cd5203c7d19dbcf6d85,f97614005ab4c65ad28866a922b64bce,FACEBK *SDMCREACM2,180932000067204,59311,EUR,2017-10-18 21:15:06,2017-10-19 12:07:35,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,b508e38766931a7c142a7f09a3acd66a,VISA BUREAU LIMITED,28234203,2729,EUR,2017-09-24 00:45:51,2017-09-25 15:09:49,,1
714349de24dc5c3678277d448788cb0d,ef3c84bfd17e8858cee47255836bdf0b,OVH,*42476141900045,1104,EUR,2017-04-11 05:08:35,2017-04-11 04:09:11,,1
a61b85075af47cd0138aed36224ce211,b6094df45dca838b457ef45d293f146c,PAYPAL,4513668,5500,EUR,2017-04-16 17:47:58,2017-04-18 15:38:46,,1
2178b508f5829c7657591c6d447a8e15,21e80e598d42f60132d1c540a39adb2e,FACEBK *3CTEFCEL82,180932000067204,58854,EUR,2017-09-24 16:47:50,2017-09-25 11:33:06,,1
d30a4fa029dbfb165d6ec333bab35c2a,05919723cec55e692d15389ea68dd265,TWILIO,000445376474992,46202,EUR,2017-04-18 12:28:30,2017-04-18 11:28:56,,1
d30a4fa029dbfb165d6ec333bab35c2a,b4a9f58428318a052f8e2b75999fa72c,OVH,*42476141900045,120,EUR,2017-04-18 12:35:40,2017-04-20 11:15:57,,1
a61b85075af47cd0138aed36224ce211,80ecae26c1a70026a479f34dcb99e9ab,PAYPAL,4513668,2484,EUR,2017-04-27 19:17:31,2017-05-02 06:23:16,,1
d30a4fa029dbfb165d6ec333bab35c2a,b4f53d834ba8aeb6d241cdd6962187a4,RATP,0133284,2900,EUR,2017-05-19 09:15:54,2017-05-22 04:54:33,,1
20102941b3fc688c28fdb201f37fa794,0b6d1116cb6ad89dcca0098545245471,SUMUP  *HOLDING AND CO,852049660,3180,EUR,2017-09-22 09:53:41,2017-09-25 07:41:40,,1
714349de24dc5c3678277d448788cb0d,a53cf96959d56f2166ca32a628743e1f,OVH,*42476141900045,100,EUR,2017-05-05 14:01:01,,2017-05-15 23:31:16.470172,3
3ab9149be0832bd09dffe024b34f82be,461190ab671841a88d26746e590ef030,FACEBK K25UWDWNK2,526567000011168,62997,EUR,2017-09-15 15:39:57,2017-09-18 06:36:50,,1
2178b508f5829c7657591c6d447a8e15,f3ce9f1f00dea40424560f5e8c2d8f1f,VISTAPR*VistaPrint.com,262720000257262,476,EUR,2017-09-15 15:24:59,2017-09-18 06:36:50,,1
b7e1ac5fa883c3caf73600841686ba99,7bf594ff437d54af9421a3ae2b0c2188,SEMEPA CARNOT,6665213,1370,EUR,2017-09-15 15:07:21,2017-09-18 11:48:07,,1
69555a7d9f2a3ba92480d2372cec0f42,604becbd769ac4a2a7b8a96aef996f11,DROPBOX,4239313,999,EUR,2017-04-20 05:05:54,2017-04-20 04:06:27,,1
d30a4fa029dbfb165d6ec333bab35c2a,2100e818f40e66c97e15d3048f673fec,TWILIO,000445376474992,27071,EUR,2017-05-16 12:06:08,2017-05-19 02:47:09,,1
d30a4fa029dbfb165d6ec333bab35c2a,b24e2edab5e9122837a121cc1ccfb362,TWILIO,000445376474992,1843,EUR,2017-04-24 08:40:49,2017-04-27 04:06:52,,1
d30a4fa029dbfb165d6ec333bab35c2a,d80ff40c3717201a3dee0df156738c06,TWILIO,000445376474992,18430,EUR,2017-04-26 14:24:14,2017-05-02 03:48:00,,1
d30a9e7ebd7040162699b48928b4a718,b79ccb0de66ff4d521f1a4920b7db9ff,AEROPORT CAMPO,2770009,350,EUR,2017-05-09 03:44:03,,2017-05-19 23:24:46.018939,3
714349de24dc5c3678277d448788cb0d,66c10bf0b0ffc0b619dee834c3b80a1f,FREE MOBILE,4541564,200,EUR,2017-04-26 15:33:31,2017-04-28 05:05:37,,1
a61b85075af47cd0138aed36224ce211,fd59117933fd1ca43040001d70722ccf,PAYPAL,4513668,3896,EUR,2017-04-18 13:11:29,2017-04-18 12:11:45,,1
2178b508f5829c7657591c6d447a8e15,329b7f3af8cbe8056eaaaa56c5c8f9b2,APPLE ONLINE STORE EUR,210793000200882,67158,EUR,2017-05-12 17:21:31,,2017-05-22 23:33:23.988767,3
714349de24dc5c3678277d448788cb0d,2e418ecaed7fefad26235abadea1f91c,OVH,*42476141900045,343,EUR,2017-05-06 05:35:43,2017-05-10 04:24:45,,1
0bcd6d9e20ffb8628d09243313f7a396,0d03ba84be382abf8580fb8c5e14ba03,Amazon Retail FR,273176000156182,4201,EUR,2017-09-23 19:28:47,2017-09-25 11:33:09,,1
d30a9e7ebd7040162699b48928b4a718,0ce8f7c02ab3ce83a2a655b7c16c18fd,Sixt Car Rental,153454112,15000,EUR,2017-05-05 13:40:10,,2017-05-10 02:38:20.475529,3
a61b85075af47cd0138aed36224ce211,3f64e6ce49e0ca8342c0a85c149b21d8,PAYPAL,4513668,2433,EUR,2017-04-18 08:42:26,2017-04-18 07:43:19,,1
d90c88e25326d649bfa80c7fc3d5cc96,3fbc311cb9c0cc4721c3afcd78fd48c4,MYBOXMANCOM,2288442CB1KZHWT,1216,EUR,2017-05-04 09:02:37,2017-05-08 13:20:31,,1
714349de24dc5c3678277d448788cb0d,8001f6ac7eda0591e6218dc03cc2960c,AMAZON PAYMENTS,12441535015,999,EUR,2017-04-29 08:50:50,2017-05-02 11:17:05,,1
d30a4fa029dbfb165d6ec333bab35c2a,621716f8215a43372b8ef55fd23a11a4,OVH,*42476141900045,19312,EUR,2017-05-01 06:21:35,2017-05-03 05:16:24,,1
d90c88e25326d649bfa80c7fc3d5cc96,06df624b62a04b7e1e89fd1daed6e4a6,MYBOXMANCOM,2288442CB1KZHWT,480,EUR,2017-05-09 09:59:34,2017-05-12 03:14:39,,1
714349de24dc5c3678277d448788cb0d,26375b5c8c38bdccf7cea0ab7ae86a67,OVH,*42476141900045,659,EUR,2017-04-27 12:08:16,2017-05-02 05:06:48,,1
e899875fb9780a3ce601d4eba41a2c19,a185426ff2dc2d002d247965cca0a506,Amazon web services,185119000762203,91,EUR,2017-05-09 09:56:11,,2017-05-19 23:25:57.815738,3
a61b85075af47cd0138aed36224ce211,084473ed7b3d61a1df6d9c05b66541c2,PAYPAL,4513668,15000,EUR,2017-04-10 14:51:02,2017-04-10 13:52:00,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,333a61577bc673e599619e63def3b230,OVH,*42476141900045,58306,EUR,2017-03-30 04:47:18,2017-03-30 03:48:04,,1
0bcd6d9e20ffb8628d09243313f7a396,cde7f13609ada3ebf71ff56ca8771622,FACEBK *YDGFFDATX2,180932000067204,60000,EUR,2017-09-22 01:45:35,2017-09-22 10:39:09,,1
cd5938fd942d7a4316926cabf53586d3,247738ab773d528b945b5e11e3cdd0ff,BAROCK'S,6271033,4077,EUR,2017-10-27 22:08:46,2017-10-30 19:07:36,,1
2178b508f5829c7657591c6d447a8e15,8d34272e7418e436ee5b569440517521,GITHUB.COM  DAZAW,000445195071995,3034,EUR,2017-09-22 04:17:43,2017-09-25 06:00:14,,1
7d3045db6b5567e84656b2116485f86f,2f2c5860a2280043e3ea204d59906f45,MONOPRIX,04653222,10557,EUR,2017-09-15 18:20:44,2017-09-18 10:50:32,,1
a61b85075af47cd0138aed36224ce211,aba4b23b51501cec44cc2e0017eb553e,FREE,14534771015,40000,EUR,2017-04-07 07:53:38,2017-04-10 07:18:52,,1
7d3045db6b5567e84656b2116485f86f,d8e3de4f27933d89ce26cc4f10fd2b0f,AVIA STATION SER,6343188,6777,EUR,2017-09-22 17:00:40,2017-09-25 11:33:01,,1
d90c88e25326d649bfa80c7fc3d5cc96,881ffe316e7ef1ced0a93696d8f80da9,MYBOXMANCOM,2288442CB1KZHWT,1432,EUR,2017-05-03 13:44:01,2017-05-08 07:07:54,,1
eb88281d1fd6a222f1980f69f0e093a3,ed008207c4581df7e285e97a9ddc743a,DARTY.COM,3780256,12988,EUR,2017-06-20 13:17:51,2017-06-22 02:51:41,,1
7d3045db6b5567e84656b2116485f86f,497d88da7ecfa18eaf8f2ece4211b1d3,YOKO,7179187,11000,EUR,2017-09-19 11:43:59,2017-09-20 10:59:04,,1
d30a4fa029dbfb165d6ec333bab35c2a,39cbe7340c049cabd8101da134164f32,AMAZON EU SARL,12090401010,2657,EUR,2017-05-01 01:01:24,2017-05-08 09:01:35,,1
714349de24dc5c3678277d448788cb0d,77ee782611bc5dea5b4ab17d053082e0,LA BANQUE POSTAL,0000000662571,7000,EUR,2017-05-02 10:39:44,2017-05-03 12:37:39,,1
d90c88e25326d649bfa80c7fc3d5cc96,b464b6cb4c213ad1695e3bb1296bc3ac,MYBOXMANCOM,2288442CB1KZHWT,1216,EUR,2017-05-04 06:56:46,2017-05-08 13:20:29,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,b883d8c449f9a2bb1d2ec0878f9cdb53,Amazon Retail FR,273176000156182,849,EUR,2017-09-16 07:55:26,2017-09-18 10:50:28,,1
460bd0259e5ff541efa088e880e8d0f7,f79281ff0438b719da48421abfc48f53,QUICKBOOKS ONLINE,011901524,3798,EUR,2017-09-15 23:17:00,2017-09-19 11:00:04,,1
3ab9149be0832bd09dffe024b34f82be,41b3f9f19dbeedc1b567299034f4f491,WWW.ALIEXPRESS.COM,21342453,7890,EUR,2017-10-18 22:49:25,2017-10-19 04:27:45,,1
69555a7d9f2a3ba92480d2372cec0f42,1d8502aed4421cac2742d770a8959d49,DROPBOX,4239313,999,EUR,2017-05-16 18:42:18,2017-05-18 03:41:49,,1
2178b508f5829c7657591c6d447a8e15,e4cbc7afdb7daa27f19c08d42cc8a643,TWILIO,000445376474992,895,EUR,2017-07-10 13:10:36,2017-07-13 02:54:38,,1
714349de24dc5c3678277d448788cb0d,5fc630006c9880392eca9e798368eef8,MONOPRIX   0164 PERPIG,9300208,1789,EUR,2017-05-02 16:01:56,,2017-05-12 23:27:34.825822,3
d30a4fa029dbfb165d6ec333bab35c2a,c12145e828916cec3f066e868079ffdd,MONOPRIX   0336 PARIS,9300347,10868,EUR,2017-05-04 10:57:20,,2017-05-14 23:28:19.256483,3
a61b85075af47cd0138aed36224ce211,7e818fe3d727b0853831580ac807d92b,PAYPAL,4513668,15000,EUR,2017-05-13 00:01:03,2017-05-15 09:32:54,,1
714349de24dc5c3678277d448788cb0d,e9321da624c6879fe8f8855a06b88bf2,FREE,14534771015,3749,EUR,2017-05-12 11:39:44,2017-05-15 07:10:01,,1
2178b508f5829c7657591c6d447a8e15,566f333e07a8c989ce381a02fda55daa,ENCRES ET TONERS,6472408,38045,EUR,2017-09-22 17:01:22,2017-09-25 07:41:45,,1
3ab9149be0832bd09dffe024b34f82be,bcb7193093509fa787871b1cd6717720,ALIEXPRESS,011917312,6162,EUR,2017-09-15 01:37:45,2017-09-19 10:59:48,,1
69555a7d9f2a3ba92480d2372cec0f42,9c2573a72c5b9342b2341bea8921b66f,FLATICON MONTHLY PLAN,2288432HJTK6ZXH,920,EUR,2017-05-11 20:49:08,2017-05-15 09:33:01,,1
d90c88e25326d649bfa80c7fc3d5cc96,4692e0e359413c19f50a1048a123e8f7,MYBOXMANCOM,2288442CB1KZHWT,4746,EUR,2017-05-19 09:32:26,2017-05-22 11:41:42,,1
a61b85075af47cd0138aed36224ce211,1dd126b3e6433b63a22d9a9838ddbc29,PAYPAL,4513668,50000,EUR,2017-05-12 09:16:45,2017-05-15 07:09:56,,1
7d3045db6b5567e84656b2116485f86f,674617ce57c8ac9a54f52857533be482,LE BOULANGER DES,6142792,1100,EUR,2017-09-21 08:57:15,2017-09-22 10:39:01,,1
714349de24dc5c3678277d448788cb0d,7e182378ebc7bb7262f62d15c4a4f691,VIEUX CAMPEUR EC,05028208,2185,EUR,2017-05-11 09:54:22,2017-05-12 04:40:48,,1
d30a4fa029dbfb165d6ec333bab35c2a,6587e86a54f566c6624c99fea1e35f04,TWILIO,000445376474992,35809,EUR,2017-06-08 14:31:09,2017-06-12 06:38:43,,1
460bd0259e5ff541efa088e880e8d0f7,cae8de417a670b4b378663ed470472e2,MGP*HOPWORK    0371901,10371901010,13000,EUR,2017-09-16 03:46:02,2017-09-18 10:50:36,,1
d90c88e25326d649bfa80c7fc3d5cc96,c12da1a606676b1d732e6f74d2bf4a34,MYBOXMANCOM,2288442CB1KZHWT,644,EUR,2017-05-12 08:43:05,,2017-05-19 08:43:24.990915,3
2178b508f5829c7657591c6d447a8e15,3cd3b5bf4319b940f9b1f8c30b8e5a3b,GOOGLE *ADWS5616984970,089120000580423,35000,EUR,2017-09-19 14:17:42,2017-09-21 09:50:29,,1
d30a4fa029dbfb165d6ec333bab35c2a,ff10086a32ce25c2713086dafffbd47d,GOOGLE *ADWS8017414535,089120000580423,20000,EUR,2017-05-15 08:35:25,2017-05-16 02:50:49,,1
d30a4fa029dbfb165d6ec333bab35c2a,9aede869695d148ae7e9e89889c72d62,OVH,*42476141900045,14306,EUR,2017-08-01 09:33:46,2017-08-03 03:48:18,,1
e7e4ebea3abcde2c9c90ced46bf70313,b11cb8fbe3c1fee40f4d8190baf8c810,P2G CAPITAL,22884427GQU7567,1200,EUR,2017-09-19 18:16:03,2017-09-20 10:59:12,,1
b7e1ac5fa883c3caf73600841686ba99,fc5cdf1c60a5188cc0eb23891f7b9fea,Amazon Retail FR,273176000156182,365,EUR,2017-09-19 12:52:47,2017-09-21 09:50:30,,1
69555a7d9f2a3ba92480d2372cec0f42,3f3816bf71cce3c96d4dec72f0d8afa2,EDGAR,04539745,5900,EUR,2017-05-10 20:09:53,2017-05-12 11:35:22,,1
a61b85075af47cd0138aed36224ce211,374460081d55b234f17e54ef1fd882f5,GODADDY COM EUROPE,6769061,1199,EUR,2017-05-14 15:27:28,2017-05-15 13:00:07,,1
e899875fb9780a3ce601d4eba41a2c19,5ee3f3cba76abffa85121be783d17177,GOOGLE *SERVICES,249012000020254,100,EUR,2017-06-08 14:55:41,,2017-06-08 15:35:35.856636,3
d0795b20369d0cd5203c7d19dbcf6d85,9ae52fc235859c730c2a11765b147c0c,Amazon Marketplace FR,273141000156182,2219,EUR,2017-09-19 12:40:52,2017-09-21 09:50:25,,1
cd5938fd942d7a4316926cabf53586d3,289de6ea6eaaef83598330e04bf8ef1c,LES COLONNES,0295151,2230,EUR,2017-10-23 12:20:53,,2017-10-23 14:32:15.621771,3
6727c3f316cf3a05883e474012bd54dc,e40e0aa528cf534367ae96813a8437a2,ORANGE FACT DI,6294679,2899,EUR,2017-08-11 15:09:27,2017-08-14 12:05:13,,1
b7e1ac5fa883c3caf73600841686ba99,c6fcff599d7c40691f1d30d72b77a78f,LA FLAMBEE,6264590,1490,EUR,2017-10-19 05:17:35,2017-10-20 04:06:28,,1
e899875fb9780a3ce601d4eba41a2c19,610e951ff65eff304ff6ad0e673ba7f9,LE CIRQUE,*56207495500013,3850,EUR,2017-10-17 12:12:47,2017-10-19 03:17:17,,1
f8a5e537ccf066aca3694408e21f2ab0,b9168eab079424539b2a91f610522748,NYX*SNACK AND CO,173490000000001,120,EUR,2017-09-19 14:03:05,2017-09-20 10:59:02,,1
2178b508f5829c7657591c6d447a8e15,b18274be86def044d76cb778e3853431,LEROY MERLIN,3670816,25673,EUR,2017-09-18 13:53:14,2017-09-19 10:58:56,,1
a61b85075af47cd0138aed36224ce211,b5eb4b530134cec0ffed49454c3da81d,UBER FR MAY14 SNZV2 HE,526567000002183,2399,EUR,2017-05-13 23:11:49,2017-05-15 09:32:55,,1
6727c3f316cf3a05883e474012bd54dc,86f60bab88b0b0006a6c6c85d981c49b,SFR ONE SHOT,4243263,13568,EUR,2017-08-04 08:51:44,2017-08-08 11:26:46,,1
1bc1e6db5a51aedd2c7ef5f232d142e4,98716803b1024c9d5f94f42ebbeb0014,PAYPAL,4513668,51,EUR,2017-08-04 14:58:33,2017-08-07 06:58:48,,1
cb0896059e01c109526c9c1ee564287e,c734c91a01e24b5d77d4364447ad2426,PASSMAN,2089599,2000,EUR,2017-09-18 18:22:38,2017-09-19 10:59:29,,1
7d3045db6b5567e84656b2116485f86f,a076311cee1db82d0a17da1590e3feeb,GRANDE EPICERIE,04213214,19267,EUR,2017-09-16 11:03:52,2017-09-18 15:23:34,,1
d90c88e25326d649bfa80c7fc3d5cc96,5f952b933bf5c1e6736bfe91a1f3e8dd,MYBOXMANCOM,2288442CB1KZHWT,810,EUR,2017-05-12 08:50:37,2017-05-15 09:14:59,,1
2178b508f5829c7657591c6d447a8e15,179365991507b4fa5a723d5d1be482d9,FACEBK *H6HMKCSL82,180932000067204,56819,EUR,2017-09-16 12:47:16,2017-09-18 10:50:36,,1
7d3045db6b5567e84656b2116485f86f,5a7fb8e14e3fdbb26f0ff09c3f3f325a,AMERICAN CAR WA,5202237,9400,EUR,2017-09-16 09:41:38,2017-09-18 15:23:33,,1
7d3045db6b5567e84656b2116485f86f,e186e19348842e283ffacd217ee9fede,LE BON MARCHE,04231966,16800,EUR,2017-09-16 17:13:47,2017-09-18 15:23:34,,1
0bcd6d9e20ffb8628d09243313f7a396,34abfd82f1a5ca4dfcf2e534400ff4f6,FACEBK *E7FGNDWSX2,180932000067204,60065,EUR,2017-09-16 14:26:51,2017-09-18 10:50:39,,1
c875090f7528b73ff577423b9e38da82,b63e92818aa4dee54589f6eb12c9f8a6,Amazon Retail FR,273176000156182,8799,EUR,2017-09-16 12:03:46,2017-09-19 03:16:09,,1
2178b508f5829c7657591c6d447a8e15,8cee746eb8dc0147f64a00d796e0aea9,APPLE ONLINE STORE EUR,210793000200882,67158,EUR,2017-05-16 01:18:44,,2017-05-16 10:29:19.057306,3
c8cf91d203234fe84566cdd75fdf6eed,96dbc8056003109cfb392ee6b651239d,LE PETIT MOLIERE,2489777,1060,EUR,2017-10-17 09:27:55,2017-10-19 04:27:50,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,5f863089121037215343bf138067ed98,IFS*KISSKISSBAN0375206,10375206754,50000,EUR,2017-10-18 06:45:40,2017-10-19 11:08:44,,1
0bcd6d9e20ffb8628d09243313f7a396,6bb5a7656cc37d8d421f1023a1f3fd2a,WELCOME TO THE JUNGLE,2288442BITHTMYE,9400,EUR,2017-09-16 12:01:44,2017-09-18 10:50:39,,1
69555a7d9f2a3ba92480d2372cec0f42,ef269b91b416a5e609a41a5c34b37a62,Dropbox G9FYLNF9N9VD,526567000020011,999,EUR,2017-08-16 18:24:10,2017-08-17 03:21:38,,1
a61b85075af47cd0138aed36224ce211,80467857014b4f8ea34b687e4d602374,PAYPAL,4513668,9870,EUR,2017-05-16 12:37:13,2017-05-17 10:06:45,,1
cb0896059e01c109526c9c1ee564287e,b554c5809f11f2a9b9582a3e8e6c5c8e,SM CASINO CS765,0186847,5192,EUR,2017-09-18 17:20:47,2017-09-19 10:59:29,,1
7d3045db6b5567e84656b2116485f86f,8511309d6de6ee52eaa62c7339dd8217,R S E,04239076,2685,EUR,2017-09-21 09:31:09,2017-09-22 10:39:01,,1
5713b1421aa65ce0a6788eb13f753626,cb3affaf4036205a3624f9756756d405,SUPER U            BAU,9235013,12000,EUR,2017-09-16 17:03:36,,,2
2178b508f5829c7657591c6d447a8e15,aa0367e378651b449e8e995b261864da,"ADESPRESSO, INC.",000445198394998,1889,EUR,2017-09-19 13:15:01,2017-09-21 03:04:10,,1
eb88281d1fd6a222f1980f69f0e093a3,6fe91854f5ca406fd665e5f2efe70db9,MONOP'     2021    PAR,9300266,794,EUR,2017-07-06 07:06:06,,,2
d30a4fa029dbfb165d6ec333bab35c2a,a8d9533deb24bf168c0101372e7e1780,TWILIO,000445376474992,27673,EUR,2017-05-09 19:33:15,2017-05-15 05:34:04,,1
d30a4fa029dbfb165d6ec333bab35c2a,1adca1145e7bfb1875eb38ef6bb0adf9,MEERO,2288442LAQLKZLD,9000,EUR,2017-05-06 01:00:15,2017-05-08 17:38:54,,1
d30a4fa029dbfb165d6ec333bab35c2a,975945389ba7e7cffb9d9e3ef9da6e2f,UBER BV,257854000256959,2061,EUR,2017-06-23 00:00:53,,2017-06-23 00:28:54.647906,3
eb88281d1fd6a222f1980f69f0e093a3,fad67c5f4ddd9237a516e6794bac5a89,UberBV,526567000002183,100,EUR,2017-07-06 10:09:30,,2017-07-06 10:09:45.443427,3
d90c88e25326d649bfa80c7fc3d5cc96,a6e170d1d19662d4783c0860046f1b2d,MYBOXMANCOM,2288442CB1KZHWT,793,EUR,2017-05-04 12:25:05,2017-05-08 13:20:31,,1
2178b508f5829c7657591c6d447a8e15,3af653301ae9ef409e6bc066d735fc92,STATION AVIADAC,04792827,6648,EUR,2017-10-17 11:38:35,2017-10-19 04:27:46,,1
d30a4fa029dbfb165d6ec333bab35c2a,fe0a52a494050ab6c3f8c307364af803,OVH,*42476141900045,120,EUR,2017-04-18 12:31:00,2017-04-20 11:15:54,,1
eb88281d1fd6a222f1980f69f0e093a3,406f781ca61cc4aecf44009dc074c724,CARREFOURMARKET,2700153,5535,EUR,2017-07-27 11:29:40,2017-07-31 06:31:56,,1
5713b1421aa65ce0a6788eb13f753626,e265369c5d95043fc02409fad0c44447,MERICOURT CAFE,05593378,3380,EUR,2017-09-21 10:03:31,2017-09-22 04:08:59,,1
d30a4fa029dbfb165d6ec333bab35c2a,e61822d9c93da4153b78af2f3d66b576,TWILIO,000445376474992,25626,EUR,2017-08-18 10:40:05,2017-08-21 09:45:47,,1
d30a4fa029dbfb165d6ec333bab35c2a,899bf5e2463dbd69079f7fc125f17d96,RATP,0133176,2900,EUR,2017-04-25 06:58:00,2017-04-26 05:20:53,,1
d30a4fa029dbfb165d6ec333bab35c2a,944f4c39421789f95bd0e3746481cabd,FRONTAPP.COM,000445282996997,14704,EUR,2017-04-18 12:28:30,2017-04-18 11:28:59,,1
f8a5e537ccf066aca3694408e21f2ab0,97bfcc60691cf9f444b25b0b37597d2a,CARREFMARKETSCON,2701321,1418,EUR,2017-09-21 11:45:58,2017-09-22 10:38:59,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,1c23125796c591658d1cdafaa5b51846,SUMUP  *TAXI VAN SCHAI,852049679,11125,EUR,2017-10-18 07:31:00,2017-10-19 04:27:50,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,73874ed0cd310e476fdd76acaf41ac6f,AIRBNB,81555403,6900,EUR,2017-04-05 10:45:58,2017-04-05 09:47:56,,1
e899875fb9780a3ce601d4eba41a2c19,5405eee92b040ba84435ef1c2960e284,Amazon Marketplace FR,273141000156182,8541,EUR,2017-09-18 17:21:47,2017-09-21 09:50:20,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,e85038168265d3a85b56a0048b1ef8fa,UBER FR APR17 CQLQP HE,526567000002183,1374,EUR,2017-04-17 19:33:02,2017-04-18 12:46:01,,1
6727c3f316cf3a05883e474012bd54dc,10c0d70b944c5e260c2c8842bdce7e55,SFR ONE SHOT,4243263,4903,EUR,2017-08-17 09:53:36,2017-08-21 07:09:17,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,00afaa58c904900b4d945bfa3d0f6d5d,WAGRAM-ARC DE TR,4254708,800,EUR,2017-09-22 20:37:20,2017-09-25 11:33:08,,1
b7e1ac5fa883c3caf73600841686ba99,2272091d702c96cbe18d6f391f435fe3,SEMEPA MEJANES,6665189,430,EUR,2017-09-16 16:35:12,2017-09-18 11:48:07,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,194f5ac8f77381fbfaccd0364cb4fa74,Notando/SimplyBook.me,9918342,4900,EUR,2017-09-28 07:21:58,2017-09-29 11:34:16,,1
e7e4ebea3abcde2c9c90ced46bf70313,da258d96bbc99e240d668e33f6edd8fa,Amazon Marketplace FR,273141000156182,1389,EUR,2017-08-30 14:21:52,2017-08-31 03:39:45,,1
b7e1ac5fa883c3caf73600841686ba99,50423ea5e1b6f36078b9d37b536f412a,Amazon Retail FR,273176000156182,5499,EUR,2017-09-19 16:48:06,2017-09-21 03:04:13,,1
d30a4fa029dbfb165d6ec333bab35c2a,822dcac93bd5da7fe333b0629866c98a,Amazon Retail FR,273176000156182,799,EUR,2017-06-07 13:53:05,2017-06-08 03:12:10,,1
a61b85075af47cd0138aed36224ce211,b957a1aad61cc142aa2ae50c3e9a05b0,PAYPAL,4513668,10000,EUR,2017-08-29 15:58:38,2017-08-30 10:33:13,,1
2178b508f5829c7657591c6d447a8e15,0ac89194eb89ea3b3ceb7dc1e7446848,PAYPAL,4513668,161748,EUR,2017-08-23 08:13:27,2017-08-24 10:32:38,,1
e899875fb9780a3ce601d4eba41a2c19,4e042a05d32c8804857fae9558e59599,Amazon Marketplace FR,273141000156182,2599,EUR,2017-09-22 17:15:00,2017-09-25 10:40:27,,1
2178b508f5829c7657591c6d447a8e15,4572f04c68644bd8d8c1cbfeb3c410ae,GOOGLE *SERVICES,188796000020254,116,EUR,2017-05-23 14:40:50,,2017-05-23 14:56:03.116524,3
d30a4fa029dbfb165d6ec333bab35c2a,5676307c7eba2a6c5f4ff5f48b2cb998,AMAZON EU SARL,12090401010,100,EUR,2017-05-19 08:24:56,,2017-05-29 23:29:08.236398,3
a61b85075af47cd0138aed36224ce211,780449ab7684f12ea2e8110756ae6801,PAYPAL,4513668,6655,EUR,2017-05-22 08:14:17,2017-05-23 09:47:04,,1
b37ec34fd745d146a6c9be738c35a69b,6b7b4dc06ceb00b465ea5d214e660059,FACEBK *K6WFRDAWQ2,180932000067204,58798,EUR,2017-10-21 07:40:06,2017-10-23 10:16:38,,1
c8cf91d203234fe84566cdd75fdf6eed,c8d93271d65bb4803f0a5208b96bc447,STATION AVIA,04790582,8161,EUR,2017-07-28 11:43:40,2017-07-31 15:57:18,,1
714349de24dc5c3678277d448788cb0d,11e7711b165f4321a12821645eedfcf5,OVH,*42476141900045,468,EUR,2017-10-02 07:29:28,2017-10-10 06:05:59,,1
714349de24dc5c3678277d448788cb0d,5a93c1124bc2d26f4cf61ed8a50420b7,ORANGE FACT 74,3875885,4667,EUR,2017-08-25 14:13:46,2017-08-28 06:22:27,,1
d30a4fa029dbfb165d6ec333bab35c2a,d734d3acba56d2831c58b7876f8e455a,TWILIO,000445376474992,27015,EUR,2017-05-19 08:50:14,2017-05-22 11:41:52,,1
